,timestamp,tweet_text,username,all_hashtags,followers_count,text
116,6/1/2019 15:41,"Twelve years ago, Brian Lara had signed off by asking ""did I entertain?"" The applause was incredible.  #AfghanAtalan will get a resounding YES if they ask the same today. World-class bowlers bowling fast, the ball disappearing faster.  1/2 #AFGvsAUS #AUSvsAFG",b'ovshake42',"['AfghanAtalan', 'AFGvsAUS', 'AUSvsAFG']",5759,"twelve years ago, brian lara had signed off by asking ""did i entertain?"" the applause was incredible.   afghanatalan  will get a resounding yes if they ask the same today. world-class bowlers bowling fast, the ball disappearing faster.  1/2  afgvsaus   ausvsafg "
117,6/1/2019 15:41,"@sanjaymanjrekar don't you think it was highly immature of .@ACBofficials team to play with a #T20 temperament, throwing wickets with 12 overs to spare. 4 teams are forced to sit out this #ICCCricketWorldCup and here we witness a team with 'don't care anyway I gonna lose' attitude.  #AFGvsAUS",b'bullsize',"['T20', 'ICCCricketWorldCup', 'AFGvsAUS']",76,"don't you think it was highly immature of . team to play with a  t20  temperament, throwing wickets with 12 overs to spare. 4 teams are forced to sit out this  icccricketworldcup  and here we witness a team with 'don't care anyway i gonna lose' attitude.   afgvsaus "
118,6/1/2019 15:40,AFG 187/8 vs AUS after 36 overs. #CWC19 #AFGvsAUS,b'Sbh76',"['CWC19', 'AFGvsAUS']",1660,afg 187/8 vs aus after 36 overs.  cwc19   afgvsaus 
119,6/1/2019 15:40,Is a Win for Australia Easily. #AFGvsAUS #Australia @ICC #ICCCricketWorldCup2019,b'mrbeast600o',"['AFGvsAUS', 'Australia', 'ICCCricketWorldCup2019']",51,is a win for australia easily.  afgvsaus   australia    icccricketworldcup2019 
120,6/1/2019 15:40,200+ runs in 37 overs - Really an outstanding score for #AFG team Vs biggies #AUS ! Unwantedly tried big shots with 13 overs in hand! Lost their wickets &amp; bowled out for 207! Anyhow good batting when compare to #PAK &amp; #SL !!  #CWC19 #AFGvsAUS,b'tamizhanlogesh',"['AFG', 'AUS', 'PAK', 'SL', 'CWC19', 'AFGvsAUS']",4912,200+ runs in 37 overs - really an outstanding score for  afg  team vs biggies  aus  ! unwantedly tried big shots with 13 overs in hand! lost their wickets &amp; bowled out for 207! anyhow good batting when compare to  pak  &amp;  sl  !!   cwc19   afgvsaus 
121,6/1/2019 15:39,"During #CollegeDays,we reliaze #SchoolDays are better.During #JoblessDays,we reliaze #CollegeDays are better.During #JobLife,we reliaze #JoblessDays are better.During #LastBreathe,we finally reliaze #DaysBeforeBirth are better. #Harsh #AFGvsAUS https://t.co/Z9ibnVpaLP",b'ampolu_harish',"['CollegeDays', 'SchoolDays', 'JoblessDays', 'CollegeDays', 'JobLife', 'JoblessDays', 'LastBreathe', 'DaysBeforeBirth', 'Harsh', 'AFGvsAUS']",0,"during  collegedays,we  reliaze  schooldays  are better.during  joblessdays,we  reliaze  collegedays  are better.during  joblife,we  reliaze  joblessdays  are better.during  lastbreathe,we  finally reliaze  daysbeforebirth  are better.  harsh   afgvsaus "
122,6/1/2019 15:39,"#AFGvsAUS LIVE |  Afghanistan 207 all-out against Australia in Bristol. (Najibullah: 51, Cummins: 3/40)  #CWC19 #ICCCricketWorldCup   Follow live -  https://t.co/zaCNjtb7nL https://t.co/kC2kQEXTBv",b'htTweets',"['AFGvsAUS', 'CWC19', 'ICCCricketWorldCup']",6786108," afgvsaus  live |  afghanistan 207 all-out against australia in bristol. (najibullah: 51, cummins: 3/40)   cwc19   icccricketworldcup    follow live -"
123,6/1/2019 15:38,"208 by Afghanistan against as good bawling attack as Australians, is surely remarkable. 👍👍 Afghan cricket team. #AfgvsAus",b'NoorKha72611756',['AfgvsAus'],163,"208 by afghanistan against as good bawling attack as australians, is surely remarkable.  afghan cricket team.  afgvsaus "
124,6/1/2019 15:38,আফগানিস্তানAfghanistan batted like they have to break fasting and have Iftar. Just ruined their chances. #AFGvsAUS,b'AmlanMostakim',['AFGvsAUS'],852,afghanistan batted like they have to break fasting and have iftar. just ruined their chances.  afgvsaus 
125,6/1/2019 15:38,"#ICCWorldCup2019 #AFGvsAUS  Honestly team #Afganistan took my 💓, there're playing so well. It looks they've got better than #PakistanCricket and #SriLanka  Eagerly waiting for #India's match",b'ideepakmathur',"['ICCWorldCup2019', 'AFGvsAUS', 'Afganistan', 'PakistanCricket', 'SriLanka', 'India']",1281," iccworldcup2019   afgvsaus   honestly team  afganistan  took my , there're playing so well. it looks they've got better than  pakistancricket  and  srilanka   eagerly waiting for  india's  match"
126,6/1/2019 15:38,@SmartCrowdAE Australia #WorldCup2019Quiz  #SmartCrowdContest #AFGvsAUS  Join @yashgandhi66   @shubham599gupta  @bhelman9,b'Nitish_nix',"['WorldCup2019Quiz', 'SmartCrowdContest', 'AFGvsAUS']",841,australia  worldcup2019quiz    smartcrowdcontest   afgvsaus   join
127,6/1/2019 15:37,Soo happy to see Afg crossing 200 mark !    #AFGvsAUS  #AfghanAtalan,b'bhawana_subedi',"['AFGvsAUS', 'AfghanAtalan']",656,soo happy to see afg crossing 200 mark !     afgvsaus    afghanatalan 
128,6/1/2019 15:36,"It's all over,208 is a target for Australia. Afghanistan batting really well. Comm-on Aussies. #AFGvsAUS #CWC19",b'_sumanbhattarai',"['AFGvsAUS', 'CWC19']",4629,"it's all over,208 is a target for australia. afghanistan batting really well. comm-on aussies.  afgvsaus   cwc19 "
129,6/1/2019 15:36,"#AFGvsAUS  One certainty about this ongoing match: it won't be over before innings break. That way #Afghanistan faring far better than #Pakistan #SriLanka. Afg post 207, play over 38 overs, that too against #Australia. Considering their strong spin attack, anything is possible!",b'kishkindha',"['AFGvsAUS', 'Afghanistan', 'Pakistan', 'SriLanka', 'Australia']",4758," afgvsaus   one certainty about this ongoing match: it won't be over before innings break. that way  afghanistan  faring far better than  pakistan   srilanka.  afg post 207, play over 38 overs, that too against  australia.  considering their strong spin attack, anything is possible!"
130,6/1/2019 15:36,#AFGvsAUS | #CWC19   #AFG bundled out for 207 in 38.2 overs  Follow live updates: https://t.co/P0JxXGT0Gm https://t.co/lP6atp0TYN,b'timesnowsports',"['AFGvsAUS', 'CWC19', 'AFG']",2655, afgvsaus  |  cwc19     afg  bundled out for 207 in 38.2 overs  follow live updates:
131,6/1/2019 15:35,"No matter what will be the result if the #AFGvsAUS , Afganis boys really winning many hearts, both openers went out for a duck and yet they scored really a good score. Praiseworthy attitude to start the world cup campaign and I am pretty sure they will upset some good sides.",b'ashankar100',['AFGvsAUS'],4199,"no matter what will be the result if the  afgvsaus  , afganis boys really winning many hearts, both openers went out for a duck and yet they scored really a good score. praiseworthy attitude to start the world cup campaign and i am pretty sure they will upset some good sides."
132,6/1/2019 15:35,Pat Cummins sends the stumps cartwheeling and finishes with 3 wickets. Mujeeb gone for 13  Afghanistan bowled-out for 207 https://t.co/DZctXOjQdN #AFGvsAUS #CWC19,b'cricbuzz',"['AFGvsAUS', 'CWC19']",3997374,pat cummins sends the stumps cartwheeling and finishes with 3 wickets. mujeeb gone for 13  afghanistan bowled-out for 207   afgvsaus   cwc19 
133,6/1/2019 15:35,Excellent T20 score by #Afghanistan  #AFGvsAUS,b'chemingineer',"['Afghanistan', 'AFGvsAUS']",2008,excellent t20 score by  afghanistan    afgvsaus 
134,6/1/2019 15:34,Afghanistan is an exciting team to watch. How to ruin their performance? Get @sanjaymanjrekar on commentary Please iski #gharwapsi karwa do #AFGvsAUS #CWC,b'jayantbahel',"['gharwapsi', 'AFGvsAUS', 'CWC']",342,afghanistan is an exciting team to watch. how to ruin their performance? get  on commentary please iski  gharwapsi  karwa do  afgvsaus   cwc 
135,6/1/2019 15:33,#Afganistan team shows #Pakistan and #SriLanka teams how to cross 200 mark and bat sensibly against good bowling attack and bouncy pitch ! #kudos @rashidkhan_19 @ACBofficials #AFGvsAUS #WorldCup2019,b'RakenduSharma',"['Afganistan', 'Pakistan', 'SriLanka', 'kudos', 'AFGvsAUS', 'WorldCup2019']",1300, afganistan  team shows  pakistan  and  srilanka  teams how to cross 200 mark and bat sensibly against good bowling attack and bouncy pitch !  kudos     afgvsaus   worldcup2019 
136,6/1/2019 15:33,So good to see @hamidhassanHH back playing for Afghanistan #AFGvsAUS #AUSvsAFG #cwc19,b'avegradecricket',"['AFGvsAUS', 'AUSvsAFG', 'cwc19']",6,so good to see  back playing for afghanistan  afgvsaus   ausvsafg   cwc19 
137,6/1/2019 15:32,"#CWC19   WICKET! Rashid Khan's cameo ends, Zampa pockets this third wicket, Rashid departs for a 11-ball 27, #AFG 205/9   FOLLOW BLOG: https://t.co/mH7DzeSJAg FOLLOW SCORECARD: https://t.co/iqbOkZIPgj #AFGvsAUS #AUSvsAFG #CCWorldCup2019 https://t.co/JgZVZ6LLzk",b'cricket_country',"['CWC19', 'AFG', 'AFGvsAUS', 'AUSvsAFG', 'CCWorldCup2019']",35843," cwc19    wicket! rashid khan's cameo ends, zampa pockets this third wicket, rashid departs for a 11-ball 27,  afg  205/9   follow blog:  follow scorecard:   afgvsaus   ausvsafg   ccworldcup2019 "
138,6/1/2019 15:31,#Afghanistan is slapping all other Asian cricket teams. #ICCWC2K19 #AFGvsAUS,b'hamza7700595',"['Afghanistan', 'ICCWC2K19', 'AFGvsAUS']",783, afghanistan  is slapping all other asian cricket teams.  iccwc2k19   afgvsaus 
139,6/1/2019 15:30,Rashid Khan's cameo (27 off 11) comes to an end as Adam Zampa traps him in front.  AFG - 205/9 (37.3) https://t.co/DZctXOjQdN #AFGvsAUS #CWC19,b'cricbuzz',"['AFGvsAUS', 'CWC19']",3997374,rashid khan's cameo (27 off 11) comes to an end as adam zampa traps him in front.  afg - 205/9 (37.3)   afgvsaus   cwc19 
140,6/1/2019 15:29,Afghanistan are the new spirit of Calypso and all things swag #cricket #CWC2019 #AFGvsAUS,b'JhaSanjeev',"['cricket', 'CWC2019', 'AFGvsAUS']",653,afghanistan are the new spirit of calypso and all things swag  cricket   cwc2019   afgvsaus 
141,6/1/2019 15:29,"27 of 11, wow!  Rashid is the man to watch this season. #AFGvsAUS",b'_Wajahat',['AFGvsAUS'],454,"27 of 11, wow!  rashid is the man to watch this season.  afgvsaus "
142,6/1/2019 15:28,"#CWC19 #AFGvsAUS what a fight back from @ACBofficials , I think they are one of the best in Asia after @BCCI , better than @TheRealPCB @cricketsrilanka @ICC @rashidkhan_19 all the  best .",b'tgrajasekhar',"['CWC19', 'AFGvsAUS']",105," cwc19   afgvsaus  what a fight back from  , i think they are one of the best in asia after  , better than     all the  best ."
143,6/1/2019 15:27,@StaunchInsafian @SAfridiOfficial For better #afgvsaus #AusVsAfg #CWC19,b'mdaud313',"['afgvsaus', 'AusVsAfg', 'CWC19']",26,for better  afgvsaus   ausvsafg   cwc19 
144,6/1/2019 15:27,@rashidkhan_19 is a fighter ...loving the counterattack from the Afghans #cwc19 #AFGvsAUS,b'3c58e64ea99646c',"['cwc19', 'AFGvsAUS']",7,is a fighter  loving the counterattack from the afghans  cwc19   afgvsaus 
145,6/1/2019 15:27,"200 up for Afganistan, good going Afganistan #AFGvsAUS",b'arosekhadka',['AFGvsAUS'],1064,"200 up for afganistan, good going afganistan  afgvsaus "
146,6/1/2019 15:27,"The world supporting Afghanistan, and only OZs supppoting Aus. #AFGvsAUS #AUSvsAFG #CWC19 #AfghanAtalan   PS: with some odd Pakistanis not supporting Afg",b'ChineseSnowden',"['AFGvsAUS', 'AUSvsAFG', 'CWC19', 'AfghanAtalan']",135,"the world supporting afghanistan, and only ozs supppoting aus.  afgvsaus   ausvsafg   cwc19   afghanatalan    ps: with some odd pakistanis not supporting afg"
147,6/1/2019 15:26,"When you know for sure that you're failing the test, so you decide to mark random answers and hope for wonders in the MCQ section - Afghanistan tailenders now.  #AFGvsAUS #CWC19",b'krishna_2698',"['AFGvsAUS', 'CWC19']",18,"when you know for sure that you're failing the test, so you decide to mark random answers and hope for wonders in the mcq section - afghanistan tailenders now.   afgvsaus   cwc19 "
148,6/1/2019 15:26,"STAND &amp; DELIVER - RASHID KHAN, From the city of ruins, comes a prosperous silhouette #AfgvsAus",b'karths16',['AfgvsAus'],129,"stand &amp; deliver - rashid khan, from the city of ruins, comes a prosperous silhouette  afgvsaus "
149,6/1/2019 15:26,"#CWC19   Rashid Khan in this over off Marcus Stoinis: 0, 6, 4, 4, 6, 6...21 off the over, #AFG 187/8 (@rashidkhan_19 21, Mujeeb 0)  FOLLOW BLOG: https://t.co/mH7DzeSJAg FOLLOW SCORECARD: https://t.co/iqbOkZIPgj #AFGvsAUS #AUSvsAFG #CCWorldCup2019 https://t.co/HcNozkZDUL",b'cricket_country',"['CWC19', 'AFG', 'AFGvsAUS', 'AUSvsAFG', 'CCWorldCup2019']",35843," cwc19    rashid khan in this over off marcus stoinis: 0, 6, 4, 4, 6, 6 21 off the over,  afg  187/8 ( 21, mujeeb 0)  follow blog:  follow scorecard:   afgvsaus   ausvsafg   ccworldcup2019 "
150,6/1/2019 15:25,@rashidkhan_19 is a fighter ...loving the counterattack from the Afghans #cwc19 #AFGvsAUS,b'mrkartikeya_',"['cwc19', 'AFGvsAUS']",214,is a fighter  loving the counterattack from the afghans  cwc19   afgvsaus 
151,6/1/2019 15:25,@ACBofficials @cricketworldcup Plz give @rashidkhan_19 Up the order for batting bcoz he is talented all rounder but other end no more bastmen to build partnership. #AFGVSAUS,b'nayandarjidenap',['AFGVSAUS'],69,plz give  up the order for batting bcoz he is talented all rounder but other end no more bastmen to build partnership.  afgvsaus 
152,6/1/2019 15:24,Love to See #Afghanistan bat like that.. just loving it.. #AFGvsAUS #WorldCup2019 @rashidkhan_19,b'dj_surana',"['Afghanistan', 'AFGvsAUS', 'WorldCup2019']",570,love to see  afghanistan  bat like that  just loving it   afgvsaus   worldcup2019 
153,6/1/2019 15:24,If Rashid Khan't no one can! #AFGvsAUS #WorldCup2019 @ACBofficials @rashidkhan_19,b'venky1976',"['AFGvsAUS', 'WorldCup2019']",679,if rashid khan't no one can!  afgvsaus   worldcup2019 
154,6/1/2019 15:24,Wow well played Rashid khan #AFGvsAUS,b'hadikhan00',['AFGvsAUS'],10,wow well played rashid khan  afgvsaus 
155,6/1/2019 15:24,"Say what you want, this #Afghanistan inning is very entertaining till now !! #AFGvsAUS #CricketWorldCup2019",b'acidradical',"['Afghanistan', 'AFGvsAUS', 'CricketWorldCup2019']",235,"say what you want, this  afghanistan  inning is very entertaining till now !!  afgvsaus   cricketworldcup2019 "
156,6/1/2019 15:23,"Rashid's last four balls against Stoinis. 6, dot, 4, 4, 6 Gotta love the spirit of not only him but the whole team! #AFGvsAUS",b'MylesWalk',['AFGvsAUS'],348,"rashid's last four balls against stoinis. 6, dot, 4, 4, 6 gotta love the spirit of not only him but the whole team!  afgvsaus "
157,6/1/2019 15:23,"I mean I'm falling in love with @rashidkhan_19 and his presence on the field(batting bowling fielding) from the last world cup, I mean how are you so different! YOu are so good! Love and respect from India #AFGvsAUS",b'Goel3000_',['AFGvsAUS'],98,"i mean i'm falling in love with  and his presence on the field(batting bowling fielding) from the last world cup, i mean how are you so different! you are so good! love and respect from india  afgvsaus "
158,6/1/2019 15:23,What's that ongoing live match between the #AFGvsAUS when score was 160+ #Cricbuzz was showing 0 runs 0 wickets what is this @cricbuzz @ICC @cricketworldcup @ICCMediaComms https://t.co/BcDLRwMy5X,b'iamsalehahmed78',"['AFGvsAUS', 'Cricbuzz']",4,what's that ongoing live match between the  afgvsaus  when score was 160+  cricbuzz  was showing 0 runs 0 wickets what is this
159,6/1/2019 15:22,The Afghans smacking another 20+ over off the Aussies.   Good game. It’s woken up. #AFGvsAUS,b'mpearce_perth',['AFGvsAUS'],3319,the afghans smacking another 20+ over off the aussies.   good game. its woken up.  afgvsaus 
160,6/1/2019 15:21,"#Afghanistan playing fearless, love it #AFGvsAUS #CricketWorldCup19",b'RomeoFaff',"['Afghanistan', 'AFGvsAUS', 'CricketWorldCup19']",243," afghanistan  playing fearless, love it  afgvsaus   cricketworldcup19 "
161,6/1/2019 15:21,"jeez, imagine what Rashid is like once he gets his eye in  #AFGvsAUS",b'GiovanniTorre',['AFGvsAUS'],2103,"jeez, imagine what rashid is like once he gets his eye in   afgvsaus "
162,6/1/2019 15:21,@CricCrazyJohns Rashid is on fire  #AFGvsAUS,b'SachinSid14',['AFGvsAUS'],56,rashid is on fire   afgvsaus 
163,6/1/2019 15:20,Is he using Virat's bat again? 😂👏👏 #AUSvsAFG #AFGvsAUS https://t.co/VfdIBOLxBM,b'ViJayCrick',"['AUSvsAFG', 'AFGvsAUS']",131,is he using virat's bat again?   ausvsafg   afgvsaus 
164,6/1/2019 15:20,"#CWC19   WICKET! Back into the attack and Pat Cummins strikes immediately, that's the end of Dawlat Zadran, who departs for just 4, #AFG 166/8  FOLLOW BLOG: https://t.co/mH7DzeSJAg FOLLOW SCORECARD: https://t.co/iqbOkZIPgj #AFGvsAUS #AUSvsAFG #CCWorldCup2019 https://t.co/3rfdxGPQN5",b'cricket_country',"['CWC19', 'AFG', 'AFGvsAUS', 'AUSvsAFG', 'CCWorldCup2019']",35843," cwc19    wicket! back into the attack and pat cummins strikes immediately, that's the end of dawlat zadran, who departs for just 4,  afg  166/8  follow blog:  follow scorecard:   afgvsaus   ausvsafg   ccworldcup2019 "
165,6/1/2019 15:20,Lost 3 wickets quickly! Thats too not worthy 2 deliveries from #Stoinis ! Just slower &amp; short pitch! #NajibullahZadran gone in 51 &amp; #Naib gone with much needed 31! #RashidKhan should do some miracle to get 100 more runs with #Mujeeb !  #AFG 166/8 (35 Overs)  #AFGvsAUS #CWC19,b'tamizhanlogesh',"['Stoinis', 'NajibullahZadran', 'Naib', 'RashidKhan', 'Mujeeb', 'AFG', 'AFGvsAUS', 'CWC19']",4912,lost 3 wickets quickly! thats too not worthy 2 deliveries from  stoinis  ! just slower &amp; short pitch!  najibullahzadran  gone in 51 &amp;  naib  gone with much needed 31!  rashidkhan  should do some miracle to get 100 more runs with  mujeeb  !   afg  166/8 (35 overs)   afgvsaus   cwc19 
166,6/1/2019 15:17,"Five dismissals now for Alex Carey (4 ct, 1 st).  Record at the World Cup is six in an innings.  #CWC19 #AFGvsAUS",b'MattyA_Taylor',"['CWC19', 'AFGvsAUS']",1736,"five dismissals now for alex carey (4 ct, 1 st).  record at the world cup is six in an innings.   cwc19   afgvsaus "
167,6/1/2019 15:17,The wheels are coming off for Afghanistan. Pat Cummins bounces out Dawlat Zadran with a short ball.   AFG - 166/8 https://t.co/DZctXOjQdN #AFGvsAUS #CWC19,b'cricbuzz',"['AFGvsAUS', 'CWC19']",3997374,the wheels are coming off for afghanistan. pat cummins bounces out dawlat zadran with a short ball.   afg - 166/8   afgvsaus   cwc19 
168,6/1/2019 15:16,This world cup looking dull. Poor cricket so far now. #AFGvsAUS #NZvSL .  Someone please tell it's 50 over format. Not t20,b'thisforabhi',"['AFGvsAUS', 'NZvSL']",81,this world cup looking dull. poor cricket so far now.  afgvsaus   nzvsl  .  someone please tell it's 50 over format. not t20
169,6/1/2019 15:12,"What a waste! Having lost partner Gulbadin, Naibullah falls into exactly the same trap and top edges to the keeper. A lack of game management here from the Afghans, but a thrilling innings of 51 nevertheless #WorldCup2019 #AFGvsAUS",b'ellis_red',"['WorldCup2019', 'AFGvsAUS']",222,"what a waste! having lost partner gulbadin, naibullah falls into exactly the same trap and top edges to the keeper. a lack of game management here from the afghans, but a thrilling innings of 51 nevertheless  worldcup2019   afgvsaus "
170,6/1/2019 15:11,"@ACBofficials guys still 17 overs are left ,why so hurry ? First make 200 then go for 250. #AFGvsAUS",b'bhayyag123',['AFGvsAUS'],22,"guys still 17 overs are left ,why so hurry ? first make 200 then go for 250.  afgvsaus "
171,6/1/2019 15:10,Big mistake by captain! Naib. That's was not a right time. #AFGvsAUS,b'bhayyag123',['AFGvsAUS'],22,big mistake by captain! naib. that's was not a right time.  afgvsaus 
172,6/1/2019 15:10,Uber eats drivers right now #AFGvsAUS #ubereats #Skipper https://t.co/xzE1vE20i5,b'Stevetothe0_',"['AFGvsAUS', 'ubereats', 'Skipper']",224,uber eats drivers right now  afgvsaus   ubereats   skipper 
173,6/1/2019 15:07,@sixitsports Australia  #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @pari0275 @witty_vishal @pinkyk1980 @Im_KingSlayer @3Madhvi @PritiNivoriya  @RkJain22    @sengodan4 @sd12dec  @RubyAga9339,b'Nitish_nix',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",841,australia   winit   sixit   contest   predict   win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz   join
174,6/1/2019 15:06,#AFGvsAUS LIVE |  Gulbadin Naid departs after Najibullah Zadran hits 46-ball 50. Afghanistan: 160/6 in 33.1 overs  #CWC19 #ICCCricketWorldCup   Follow live -  https://t.co/zaCNjtb7nL https://t.co/xXnRgbggy0,b'htTweets',"['AFGvsAUS', 'CWC19', 'ICCCricketWorldCup']",6786108, afgvsaus  live |  gulbadin naid departs after najibullah zadran hits 46-ball 50. afghanistan: 160/6 in 33.1 overs   cwc19   icccricketworldcup    follow live -
175,6/1/2019 15:06,"Australia are flat track bullies Only thing missing is ScoMo as captain When heat is on they are rubbish, against rubbish 😂 #AFGvsAUS",b'Baron_Mathers',['AFGvsAUS'],504,"australia are flat track bullies only thing missing is scomo as captain when heat is on they are rubbish, against rubbish   afgvsaus "
176,6/1/2019 15:05,#afgvsaus game on! #ICCCricketWorldCup,b'AvishekKumarSh4',"['afgvsaus', 'ICCCricketWorldCup']",35, afgvsaus  game on!  icccricketworldcup 
177,6/1/2019 15:04,Keep going @ACBofficials  Greetings from entire #India We are Brothers!  @rashidkhan_19 @MohammadNabi007 #AfghanAtalan #Australia #AFGvsAUS #AFGvAUS   @cricbuzz @harbhajan_singh @cricketaakash @bhogleharsha @IrfanPathan @SGanguly99,b'ghiyahimanshu',"['India', 'AfghanAtalan', 'Australia', 'AFGvsAUS', 'AFGvAUS']",10,keep going   greetings from entire  india  we are brothers!     afghanatalan   australia   afgvsaus   afgvaus 
178,6/1/2019 15:04,If #Afg post a total above 250 their mindset to defend it will be high... #CWC19  #AFGvsAUS,b'kabilan_durai',"['Afg', 'CWC19', 'AFGvsAUS']",204,if  afg  post a total above 250 their mindset to defend it will be high   cwc19    afgvsaus 
179,6/1/2019 15:02,Can Afg and BAN replace PAK and SL in next 5 years?  #Worldcup19   #AFGvsAUS,b'vishnoiravi',"['Worldcup19', 'AFGvsAUS']",88,can afg and ban replace pak and sl in next 5 years?   worldcup19     afgvsaus 
180,6/1/2019 15:00,AFG is playing a more promising game when compared to SL and PAK. That too against formidable opponent like AUS  @bhogleharsha  #AFGvsAUS #AUSvAFG,b'DMehta81',"['AFGvsAUS', 'AUSvAFG']",21,afg is playing a more promising game when compared to sl and pak. that too against formidable opponent like aus     afgvsaus   ausvafg 
181,6/1/2019 14:52,@MrDMurphy The Universe Boss still wears Ed Hardy. Tells you everything. #CWC19 #AFGvAUS #AFGvsAUS,b'gavindennett',"['CWC19', 'AFGvAUS', 'AFGvsAUS']",1351,the universe boss still wears ed hardy. tells you everything.  cwc19   afgvaus   afgvsaus 
182,6/1/2019 14:51,@OutsideCricket Are you kidding ?? We loved it. Waiting for more. #AFGvAUS #AFGvsAUS,b'prabhash_ranj',"['AFGvAUS', 'AFGvsAUS']",17,are you kidding ?? we loved it. waiting for more.  afgvaus   afgvsaus 
183,6/1/2019 14:46,Afghanistan is 🇦🇫 on its first ever World Cup #ICCCricketWorldCup2019 completed the Centenary against Australia and playing very well. #AFGvsAUS  #AFG 130 -5 #AfghanAtalan https://t.co/CUtaVfSKQE,b'shaakib',"['ICCCricketWorldCup2019', 'AFGvsAUS', 'AFG', 'AfghanAtalan']",483,afghanistan is  on its first ever world cup  icccricketworldcup2019  completed the centenary against australia and playing very well.  afgvsaus    afg  130 -5  afghanatalan 
184,6/1/2019 14:45,"If there is anything i ever want to happen in cricket, it is d rise and rise of AFGHANISTAN..these ppl , their country deserve it ..#afgvsaus.",b'adising64984303',['afgvsaus'],6,"if there is anything i ever want to happen in cricket, it is d rise and rise of afghanistan these ppl , their country deserve it   afgvsaus. "
185,6/1/2019 14:45,"#NajibullahZadran making his steady game &amp; lifting #AFG to fight back total! Super game man! 4,4,6,6 in #Zampa over! 131/5 in 29 overs! Play like this for 10 more overs with captain #Naib man! #RashidKhan will finish better with HITTING!!  #AFGvsAUS #CWC19",b'tamizhanlogesh',"['NajibullahZadran', 'AFG', 'Zampa', 'Naib', 'RashidKhan', 'AFGvsAUS', 'CWC19']",4912," najibullahzadran  making his steady game &amp; lifting  afg  to fight back total! super game man! 4,4,6,6 in  zampa  over! 131/5 in 29 overs! play like this for 10 more overs with captain  naib  man!  rashidkhan  will finish better with hitting!!   afgvsaus   cwc19 "
186,6/1/2019 14:43,#Afghanistan doing better than Pakistan and Sri Lanka #AFGvsAUS,b'chemingineer',"['Afghanistan', 'AFGvsAUS']",2008, afghanistan  doing better than pakistan and sri lanka  afgvsaus 
187,6/1/2019 14:43,Zampa is going to be hearing about this for a LONG time. #AFGvsAUS #CWC19,b'Harpeler',"['AFGvsAUS', 'CWC19']",152,zampa is going to be hearing about this for a long time.  afgvsaus   cwc19 
188,6/1/2019 14:42,Just quick reminder ! Afghanistan is playing against defending World Champions.  Afghanistan 🇦🇫 129/5 in 29 Overs #AfgvsAus #ICC #Cricket #WorldCup🏆,b'HamayounShirzai',"['AfgvsAus', 'ICC', 'Cricket', 'WorldCup']",434,just quick reminder ! afghanistan is playing against defending world champions.  afghanistan  129/5 in 29 overs  afgvsaus   icc   cricket   worldcup 
189,6/1/2019 14:41,Fuck it!! #nazibullah @ACBofficials Come one 200 runs! #AFGvsAUS,b'bhayyag123',"['nazibullah', 'AFGvsAUS']",22,fuck it!!  nazibullah   come one 200 runs!  afgvsaus 
190,6/1/2019 14:40,Sixerrrrrr #AfgVsAus,b'mahir_abdullah',['AfgVsAus'],197,sixerrrrrr  afgvsaus 
191,6/1/2019 14:38,Love CRICKET? Follow @BadaCricket and stay updated. #SockThem! #CWC19  #WorldCup2019 #NZvSL #CWC2019 #AFGvsAUS #WIvsPAK #ICCCricketWorldCup2019 #CWC19   #SLvNZ #NZvsSL #DavidWarner #ICCCricketWorldCup #ICC2019 #StevenSmith #CmonAussie  #AfghanAtalan  #Australia #SouthAfrica https://t.co/tIMNysVZCm,b'BadaCricket',"['SockThem', 'CWC19', 'WorldCup2019', 'NZvSL', 'CWC2019', 'AFGvsAUS', 'WIvsPAK', 'ICCCricketWorldCup2019', 'CWC19', 'SLvNZ', 'NZvsSL', 'DavidWarner', 'ICCCricketWorldCup', 'ICC2019', 'StevenSmith', 'CmonAussie', 'AfghanAtalan', 'Australia', 'SouthAfrica']",28,love cricket? follow  and stay updated.  sockthem!   cwc19   worldcup2019   nzvsl   cwc2019   afgvsaus   wivspak   icccricketworldcup2019   cwc19    slvnz   nzvssl   davidwarner   icccricketworldcup   icc2019   stevensmith   cmonaussie   afghanatalan   australia   southafrica 
192,6/1/2019 14:37,hazratullah did the right thing with shaheen. he bloody deserved it. Shaheen ; u better get us some wickets and then show that attitude. sledging also come withba certain class and a level #AFGvsAUS #pakistan #WeHaveWeWill #CWC19,b'cricketfan241',"['AFGvsAUS', 'pakistan', 'WeHaveWeWill', 'CWC19']",0,hazratullah did the right thing with shaheen. he bloody deserved it. shaheen ; u better get us some wickets and then show that attitude. sledging also come withba certain class and a level  afgvsaus   pakistan   wehavewewill   cwc19 
