timestamp,tweet_text,username,all_hashtags,followers_count
6/1/2019 9:55,@sixitsports Australia will win  #WiNiT  #SiXiT #Contest #Predict  #Win  @sixitsports  #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join  @ajay @vijay,b'Pushpa_Shivji',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",23
6/1/2019 9:55,@sixitsports Australia will win  #WiNiT  #SiXiT #Contest #Predict  #Win  @sixitsports  #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join  @Lovely_Sathish  @itsazeena  @rsairajeswari,b'vvraghavan',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",325
6/1/2019 9:55,@sixitsports AUSTRALIA  🏏  They will win today   #WiNiT #SiXiT #Contest #Predict #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @Gopal29  @NehaManocha7  @VHetal  @ashishhodor  @Aaravsingh28 @mehtadanny931 @geetztandon,b'DivzArjun',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",4291
6/1/2019 9:54,@sixitsports Australia will win  #WiNiT  #SiXiT #Contest #Predict  #Win  @sixitsports  #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join  @ajay @vijay,b'ImPriyanka199',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",212
6/1/2019 9:51,@sixitsports AUSTRALIA 🇦🇺  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports  #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join in guys @piyushpuri12 @itzzmesush @Gaurang321 @sumit_vidu @sanjanacutie @RajniPundhir,b'RajniPundhir',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",58
6/1/2019 9:51,@sixitsports Answer : Australia  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports  #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19  #Bristol #CWC2019 #WorldCupquiz  Join friends @Vandana20855753  @Vihan_Singh_10  @PratikSingh_,b'prince084',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",273
6/1/2019 9:50,@sixitsports Australia will win  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  tag @aniruddha_gba  @pushpendra1437  @amityad86695697  @Rk70595Rk,b'chasetowin',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",101
6/1/2019 9:50,@sixitsports Australia Win Today #WiNiT #SiXiT #Contest #Predict #Win  #AFGvsAUS #AfghanAtalan #Australia #cricket #Bristol #CWC2019 #WorldCupquiz,b'JKasturiya',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'Bristol', 'CWC2019', 'WorldCupquiz']",12
6/1/2019 9:49,@sixitsports Australia will win  #WiNiT  #SiXiT #Contest #Predict  #Win  @sixitsports  #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join  @Lovely_Sathish  @itsazeena  @rsairajeswari,b'CricketIsLife99',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",558
6/1/2019 9:49,@sixitsports Australia Win Today #WiNiT #SiXiT #Contest #Predict #Win  #AFGvsAUS #AfghanAtalan #Australia #cricket #Bristol #CWC2019 #WorldCupquiz,b'RudraSeraji',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'Bristol', 'CWC2019', 'WorldCupquiz']",3
6/1/2019 9:48,@sixitsports Australia Win Today #WiNiT #SiXiT #Contest #Predict #Win  #AFGvsAUS #AfghanAtala #Australia #cricket #Bristol #CWC2019 #WorldCupquiz,b'MiralParmar2',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtala', 'Australia', 'cricket', 'Bristol', 'CWC2019', 'WorldCupquiz']",15
6/1/2019 9:48,@sixitsports Ans==&gt; Australia will win.   #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  JOIN @SociallyMayank @babu_gudia @ShantiVB6 @ujjwal_555 @HimanshuB71 @impcmaniacruhi @Yellowpetals @stopthestart,b'ArpanOnline',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",786
6/1/2019 9:48,@sixitsports Australia will win  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @ItikaNaik10 @karthik7710 @ankitraj2606  @anil99912 @teja999 @Abu_blr @Avivishnu9 @Sai99920 @venkat999918,b'Navyavegi',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",94
6/1/2019 9:47,@sixitsports Australia Win Today #WiNiT #SiXiT #Contest #Predict #Win  #AFGvsAUS #AfghanAtalan #Australia #cricket #Bristol #CWC2019 #WorldCupquiz,b'parmarkishan88',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'Bristol', 'CWC2019', 'WorldCupquiz']",71
6/1/2019 9:47,@sixitsports Australia #WiNiT  #SiXiT #Contest #Predict  #Win  @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz   Join @SumitRamSays  @Shiba_3333  @AAnsar0  @MKULDEEP666,b'RajuMlk1',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",52
6/1/2019 9:47,@sixitsports Australia win 🏏❤👍🏏 #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz tag @LaxmanMane18  @KamleshSatpute2  @savaleumesh8151  @Vaibhav52403887  @Vikrammane55  @iamAsk2019  @ShailajaMane2,b'kambleshankar17',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",121
6/1/2019 9:46,@sixitsports AUSTRALIA #WiNiT #SiXiT #Contest #Predict #Win  @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz Come &amp;predict guys... @Tamil1714 @arbazkhancs @Amitmax123,b'Ramanatha1995',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",55
6/1/2019 9:45,@sixitsports AUSTRALIA 🇦🇺  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports  #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join in guys @piyushpuri12 @itzzmesush @Gaurang321 @sumit_vidu @sanjanacutie @RajniPundhir,b'DeviSays09',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",1221
6/1/2019 9:44,@sixitsports Australia  #WiNiT #SiXiT #Contest #Predict #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz,b'meaamir1',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",5936
6/1/2019 9:44,@sixitsports Australia  #WiNiT #SiXiT #Contest #Predict #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz @shaiti7,b'ItikaNaik10',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",219
6/1/2019 9:43,@sixitsports Australia will win   #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz,b'nammo1997',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",53
6/1/2019 9:43,@sixitsports Australia will win todays match #WiNiT #SiXiT #Contest #Predict #Win  #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz   Join @AkashDPradhan @AkshLede @ShahareShailesh,b'SmShahu',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",78
6/1/2019 9:42,@sixitsports Australia  #WiNiT #SiXiT #Contest #Predict #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz,b'Contestfreeak',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",100
6/1/2019 9:42,@sixitsports Australia will win  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @Navyavegi  @avivishnu9  @veerababupro @Rajeesh077  @ShainaArora1  @priyank62051464  @anil9991 @mkishorr @Karthik9996,b'nekkantitsayz',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",286
6/1/2019 9:42,@sixitsports Australia  #WiNiT #SiXiT #Contest #Predict #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz,b'jyotishsb',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",1092
6/1/2019 9:41,@sixitsports Australia win  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  tag @acidkidrock @bold_kitten @Sagar1raut @chilled_Sup @SassyAnokhi_ @abhilashp28645  @bhelman9 @itsazeena @kailashkumarJo4,b'prashpatel_',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",2365
6/1/2019 9:39,"@StarSportsIndia How unfair it is, while you have enough channels to telecast Both matches of #CWC19 on a double header day, still you insist to telecast #NZvsSL all over the network and #AFGvsAUS just on SS3 that too ""Apni Football Ka Apna Channel"", No HD No Hindi for the later?",b'snrejuvenate',"['CWC19', 'NZvsSL', 'AFGvsAUS']",5
6/1/2019 9:36,@Kamla__Pasand Done Team   #AFGvsAUS #AUSvsAFG #AFGvAUS  #AUSvAFG #CWC2019 #ICCCricketWorldCup2019  #contestalert,b'sanapalasrinu',"['AFGvsAUS', 'AUSvsAFG', 'AFGvAUS', 'AUSvAFG', 'CWC2019', 'ICCCricketWorldCup2019', 'contestalert']",44
6/1/2019 9:30,"Enjoy the British summer in @VisitBristol! One of the host cities for the @cricketWorldCup, #Bristol city is filled with exciting things to see and do during your visit! #AFGvsAUS #CWC19 https://t.co/AhWNkC19Eo",b'VisitBritainIN',"['Bristol', 'AFGvsAUS', 'CWC19']",4987
6/1/2019 9:30,"Australia team for World Cup 2019: List of players, match timings &amp; schedule for AUS at the ICC CWC   https://t.co/yDo2jqKWAW #CWC19 #AFGvsAUS",b'gqindia',"['CWC19', 'AFGvsAUS']",591341
6/1/2019 9:25,@GrabOnIn #Australia  #Afghanistan #GrabTheCup #ContestAlert #AFGvsAUS  Prediction done https://t.co/BauWaYxdbf,b'ArpanOnline',"['Australia', 'Afghanistan', 'GrabTheCup', 'ContestAlert', 'AFGvsAUS']",786
6/1/2019 9:22,Today 2 matches #WC2019  #SLvsNZ at 2:30 pm PST #AFGvsAUS 5:30 pm PST,b'Mishi827',"['WC2019', 'SLvsNZ', 'AFGvsAUS']",1881
6/1/2019 9:19,Gear up for GrabOn Cricket World Cup as #Australia take on #Afghanistan. Make the correct predictions and get a chance to win exciting giveaways!  Play Now: https://t.co/TR1wiBPHUK   #GrabTheCup #ContestAlert #AFGvsAUS    Note: Only predictions submitted on the website are valid. https://t.co/G7xCdd0K2Y,b'GrabOnIn',"['Australia', 'Afghanistan', 'GrabTheCup', 'ContestAlert', 'AFGvsAUS']",6895
6/1/2019 9:16,TWO MATCH DAY!!  #NZvsSL (Now) #AFGvsAUS (6pm)  #NZvsSL - #NZ won the toss &amp; opt to bowl! Waiting for a good match &amp; wish to see #AfghanAtalan #AFG win Vs #Australia ! Peraasa thaan but nadakka vaaippu irukku..bcoz #AFG having the stuff in playing XIs!!  #CWC19,b'tamizhanlogesh',"['NZvsSL', 'AFGvsAUS', 'NZvsSL', 'NZ', 'AfghanAtalan', 'AFG', 'Australia', 'AFG', 'CWC19']",4912
6/1/2019 9:12,Who will win today ?? #StopHindiImposition #VikasBahl #MamtaFrustrated #PrideMonth #RahulGandhi #SoniaGandhi #AUSvAFG #AFGvsAUS #SLvNZ #NZvsSL #England #ICCWorldCup2019 #CWC19 #malinga #bharat #williamson #RASHIDKHAN #cricket #Akashchopra #AmitShah #AryanKhan #SuhanaKhan,b'Admire0071',"['StopHindiImposition', 'VikasBahl', 'MamtaFrustrated', 'PrideMonth', 'RahulGandhi', 'SoniaGandhi', 'AUSvAFG', 'AFGvsAUS', 'SLvNZ', 'NZvsSL', 'England', 'ICCWorldCup2019', 'CWC19', 'malinga', 'bharat', 'williamson', 'RASHIDKHAN', 'cricket', 'Akashchopra', 'AmitShah', 'AryanKhan', 'SuhanaKhan']",0
6/1/2019 9:12,Who will win today ?? #StopHindiImposition #VikasBahl #MamtaFrustrated #PrideMonth #RahulGandhi #SoniaGandhi #AUSvAFG #AFGvsAUS #SLvNZ #NZvsSL #England #ICCWorldCup2019 #CWC19 #malinga #bharat #williamson #RASHIDKHAN #cricket #Akashchopra #AmitShah #AryanKhan #SuhanaKhan,b'Admire0071',"['StopHindiImposition', 'VikasBahl', 'MamtaFrustrated', 'PrideMonth', 'RahulGandhi', 'SoniaGandhi', 'AUSvAFG', 'AFGvsAUS', 'SLvNZ', 'NZvsSL', 'England', 'ICCWorldCup2019', 'CWC19', 'malinga', 'bharat', 'williamson', 'RASHIDKHAN', 'cricket', 'Akashchopra', 'AmitShah', 'AryanKhan', 'SuhanaKhan']",0
6/1/2019 9:10,@Kamla__Pasand Done Dear Team   #AFGvsAUS #AUSvsAFG #AFGvAUS  #AUSvAFG #CWC2019 #ICCCricketWorldCup2019  #contestalert,b'Ashapanchal8',"['AFGvsAUS', 'AUSvsAFG', 'AFGvAUS', 'AUSvAFG', 'CWC2019', 'ICCCricketWorldCup2019', 'contestalert']",184
6/1/2019 9:08,Who's gonna win today's Battle   #AUS #AFG #Australia #Afghanistan #AUSvAFG #AUSvsAFG #AFGvAUS #AFGvsAUS  #CricketWorldCup #CWC2019 #WorldCup2019 #CWC19 #ICCCricketWorldCup2019,b'fakarnot',"['AUS', 'AFG', 'Australia', 'Afghanistan', 'AUSvAFG', 'AUSvsAFG', 'AFGvAUS', 'AFGvsAUS', 'CricketWorldCup', 'CWC2019', 'WorldCup2019', 'CWC19', 'ICCCricketWorldCup2019']",343
6/1/2019 9:00,World Cup 2019 Live Cricket Score &amp; Streaming: How to watch SL vs NZ and AFGH vs AUS Live Online in India #CWC19 #NZvsSL #AFGvsAUS  https://t.co/NPk61ksoh7,b'gqindia',"['CWC19', 'NZvsSL', 'AFGvsAUS']",591341
6/1/2019 8:42,"Watch &amp; Enjoy #CWC2019 Matches At @CryptoSportsLo1  Place Where You Can Enjoy Food, Drinks, Sports &amp; Music #CryptoJailKhana #CryptoSportsBar #JailKhana #FamilyRestaurant #Madhapur #HitechCity #Hyderabad #BleedBlue #India #NZvSL #AFGvAUS #SLvNZ #AUSvAFG #SLvsNZ #AFGvsAUS #NZvsSL https://t.co/wVPbiarHWM",b'CryptoSportsLo1',"['CWC2019', 'CryptoJailKhana', 'CryptoSportsBar', 'JailKhana', 'FamilyRestaurant', 'Madhapur', 'HitechCity', 'Hyderabad', 'BleedBlue', 'India', 'NZvSL', 'AFGvAUS', 'SLvNZ', 'AUSvAFG', 'SLvsNZ', 'AFGvsAUS', 'NZvsSL']",3
6/1/2019 8:34,Who will win?  #CWC19 #NZvSL #BACKTHEBLACKCAPS #LionsRoar #AFGvAUS #AFGvsAUS #AUSvAFG #AUSvsAFG #Cricket #CWC2019 #OICSummit #NoMercyForTraitors #Jerusalem #Hang_AliWazirMohsinDawar,b'teamptvcricket',"['CWC19', 'NZvSL', 'BACKTHEBLACKCAPS', 'LionsRoar', 'AFGvAUS', 'AFGvsAUS', 'AUSvAFG', 'AUSvsAFG', 'Cricket', 'CWC2019', 'OICSummit', 'NoMercyForTraitors', 'Jerusalem', 'Hang_AliWazirMohsinDawar']",2937
6/1/2019 8:19,Who is ur Favorite player from today's match? #AfghanAtalan #AFGvsAUS #Afghanistan #AUSvAFG #CWC19 #CWC2019,b'HadyaNoorzai',"['AfghanAtalan', 'AFGvsAUS', 'Afghanistan', 'AUSvAFG', 'CWC19', 'CWC2019']",421
6/1/2019 8:14,"AMAZING STATS: Australia’s 417 for six in 50 overs against Afghanistan at Perth on March 4,2015 is the highest ever team total in World Cup. Live coverage of #AFGvsAUS from 6 PM here: https://t.co/Jyt1eD4lqe   #CWC19  #CWC2019 @ICC @cricketworldcup #AaronFinch https://t.co/YZ5v9ZyIQQ",b'jayantmoundekar',"['AFGvsAUS', 'CWC19', 'CWC2019', 'AaronFinch']",19
6/1/2019 8:08,Love CRICKET? Follow @BadaCricket and stay updated. #SockThem! #CWC19 #WorldCup2019 #NZvSL #CWC2019 #AFGvsAUS #WIvsPAK #ICCCricketWorldCup2019 #CWC19  #SLvNZ #NZvsSL #DavidWarner #ICCCricketWorldCup #ICC2019 #StevenSmith #CmonAussie #AfghanAtalan #Australia https://t.co/90YUFJAvs3,b'BadaCricket',"['SockThem', 'CWC19', 'WorldCup2019', 'NZvSL', 'CWC2019', 'AFGvsAUS', 'WIvsPAK', 'ICCCricketWorldCup2019', 'CWC19', 'SLvNZ', 'NZvsSL', 'DavidWarner', 'ICCCricketWorldCup', 'ICC2019', 'StevenSmith', 'CmonAussie', 'AfghanAtalan', 'Australia']",28
6/1/2019 8:00,WC 2019|Match 4 - AFGH vs AUS Dream11 Team Tips &amp; Prediction  #AfghanAtalan #AFGHvsAUS #AFGvsAUS #AUSvsAFG #CmonAussie #CWC2019 #Dream11 #Final11 #WorldCup2019 https://t.co/qiP2osn0wr https://t.co/vUALRMSh5d,b'_Final11_',"['AfghanAtalan', 'AFGHvsAUS', 'AFGvsAUS', 'AUSvsAFG', 'CmonAussie', 'CWC2019', 'Dream11', 'Final11', 'WorldCup2019']",198
6/1/2019 7:59,#ICCWorldCup2019 Day 3 Australia vs Afghanistan Match Preview  #CWC19 #AFGvsAUS https://t.co/uJtFX57pZZ,b'WellPitched',"['ICCWorldCup2019', 'CWC19', 'AFGvsAUS']",1992
6/1/2019 7:38,"#SabseBadaKhiladi #CWC19 #AFGvsAUS ICC world cup 2019 play with #SBK app download here,  https://t.co/sxJMv4ycgp https://t.co/xhH6dlPvNj",b'AdminSbk',"['SabseBadaKhiladi', 'CWC19', 'AFGvsAUS', 'SBK']",98
6/1/2019 7:37,Big day for Australia with the International return of @stevesmith49 and @davidwarner31 ... #CWC19 #AFGvsAUS,b'WellPitched',"['CWC19', 'AFGvsAUS']",1992
6/1/2019 7:35,WorldCup predictions  Match 4: #AFGvsAUS- #AUS #CWC19,b'Sharat1408',"['AFGvsAUS', 'AUS', 'CWC19']",477
6/1/2019 7:30,#WorldCup2019  2nd match of Day 3 of @cricketworldcup 2019.  Who do you think will win?  Afghanistan vs Australia  #fantasycricket #cricket #scoring11 #Afghanistan #Australia #AFGvsAUS #AfghanAtalan #CmonAussie #GulbadinNaib #AaronFinch #SteveSmith #RashidKhan #cwc19 #cwc2019 https://t.co/EObJK7z8Kv,b'scoring111',"['WorldCup2019', 'fantasycricket', 'cricket', 'scoring11', 'Afghanistan', 'Australia', 'AFGvsAUS', 'AfghanAtalan', 'CmonAussie', 'GulbadinNaib', 'AaronFinch', 'SteveSmith', 'RashidKhan', 'cwc19', 'cwc2019']",11
6/1/2019 7:30,"AMAZING STATS: Australia’s 417 for six in 50 overs against Afghanistan at Perth on March 4,2015 is the highest ever team total in World Cup. Live coverage of #AFGvsAUS from 6 PM here: https://t.co/mUeI3CK7v3   #CWC19  #CWC2019 @ICC @cricketworldcup #AaronFinch https://t.co/Kaa0Jrl6Ok",b'Outlookindia',"['AFGvsAUS', 'CWC19', 'CWC2019', 'AaronFinch']",202688
6/1/2019 7:00,"In their only World Cup meeting, #Australia scored a 275-run victory over #Afghanistan at Perth on March 4, 2015. Can the Afghans surprise the world champs today? Live coverage of #AFGvsAUS from 6 PM here: https://t.co/mUeI3CK7v3   #CWC19  #CWC2019 @ICC @cricketworldcup https://t.co/TcdJuXvOyg",b'Outlookindia',"['Australia', 'Afghanistan', 'AFGvsAUS', 'CWC19', 'CWC2019']",202688
6/1/2019 6:30,Not too many matches between them but we all know who's the favorite   #AFGvAUS #AFGvsAUS #CWC19 #CWC2019 #CricketKaCrown https://t.co/g57zCiA2ki,b'RooterSports',"['AFGvAUS', 'AFGvsAUS', 'CWC19', 'CWC2019', 'CricketKaCrown']",4302
6/1/2019 6:26,"Afghanistan vs Australia, Match 4, World Cup 2019   For More details join our free telegram channel - https://t.co/HQ6fwGzTQM  #CWC19 #AUSvAFG #AFGvsAUS #AFGvAUS #AfghanAtalan #CmonAussie  App- https://t.co/dclgUOAKLs   Refer code:  OYEPICK (100 Bonus) https://t.co/bivV5wrjMI",b'oye_pick',"['CWC19', 'AUSvAFG', 'AFGvsAUS', 'AFGvAUS', 'AfghanAtalan', 'CmonAussie']",1563
6/1/2019 6:24,@Kamla__Pasand Done Team   #AFGvsAUS #AUSvsAFG #AFGvAUS  #AUSvAFG #CWC2019 #ICCCricketWorldCup2019  #contestalert,b'rehanak55',"['AFGvsAUS', 'AUSvsAFG', 'AFGvAUS', 'AUSvAFG', 'CWC2019', 'ICCCricketWorldCup2019', 'contestalert']",5059
6/1/2019 6:23,WallStreet Exchange Company Pvt. Ltd. Gives you Best #exchangerates .  Call 0800-78655/65  Website: https://t.co/3TotDYehOk  #WallStreet #Harbar100rupay #MoneyGram #Dilokijeet #MoneyExchange #OverseasPakistani #CurrencyExchange #MoneyTransfer #Dollarrate #SLvsNZ #AFGvsAUS #CWC19 https://t.co/oVW3vZ1aIy,b'Wallstreetcomp',"['exchangerates', 'WallStreet', 'Harbar100rupay', 'MoneyGram', 'Dilokijeet', 'MoneyExchange', 'OverseasPakistani', 'CurrencyExchange', 'MoneyTransfer', 'Dollarrate', 'SLvsNZ', 'AFGvsAUS', 'CWC19']",29
6/1/2019 5:56,"Big match 🇦🇫🇦🇺 On Centerstage, previews the encounter between defending champions Australia and Afghanistan, a team that's grown leaps and bounds since the last World Cup, now defending world first class teams. Blue tigers the winner  @ACBofficials  #AFGvsAUS #CWC2019 https://t.co/mcBwWuJgzT",b'hadidkhan721',"['AFGvsAUS', 'CWC2019']",619
6/1/2019 5:44,#Waiting: Afghanistan opening Match against Australia.  Are you ready? #AfgVsAus,b'momand1990',"['Waiting', 'AfgVsAus']",38
6/1/2019 5:37,Can Rashid Khan create a history today? #ICCCricketWorldCup2019 #RashidKhan #AfghanAtalan #AFGvsAUS,b'powersportz_tv',"['ICCCricketWorldCup2019', 'RashidKhan', 'AfghanAtalan', 'AFGvsAUS']",5572
6/1/2019 5:30,"On Centerstage, @collinsadam previews the encounter between defending champions Australia and Afghanistan, a team that's grown leaps and bounds since the last World Cup.    #AFGvsAUS #CWC2019 #StevenSmith #CmonAussie #AfghanAtalan https://t.co/ALJ8toFeNk",b'cricbuzz',"['AFGvsAUS', 'CWC2019', 'StevenSmith', 'CmonAussie', 'AfghanAtalan']",3997374
6/1/2019 5:00,"Two ODI's, Two Contests today! Here are the contest links: https://t.co/GkR5pd5jTb https://t.co/XXpnUW144J . . . .  #AFGvsAUS #AUSvsAFG #AFGvAUS  #AUSvAFG #CWC2019 #ICCCricketWorldCup2019  #contestalert #contests",b'Kamla__Pasand',"['AFGvsAUS', 'AUSvsAFG', 'AFGvAUS', 'AUSvAFG', 'CWC2019', 'ICCCricketWorldCup2019', 'contestalert', 'contests']",127
6/1/2019 4:30,Who you got? 🔥  #AFGvAUS #AFGvsAUS #CWC19 #CWC2019 #CricketKaCrown https://t.co/v9YXE2Y0Nb,b'RooterSports',"['AFGvAUS', 'AFGvsAUS', 'CWC19', 'CWC2019', 'CricketKaCrown']",4302
6/1/2019 4:30,Pick Your ICC World Cup 2019 Dream11 and Fantasy Cricket Squad Match 4 Afghanistan vs Australia !!!  #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia   https://t.co/r9pHgML1om,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
